Order,block,id,pop,fam,cone_number,date,cone_id,cone_length_mm,cone_width_mm,stalk_length_mm,scale_length_mm,scale_width_mm,scale_number,cone_angle,colour (hue),value,chroma,profile,cone_ratio,openness,seed_number,filled_number,seed_viability,lat,long,mean_july_temp,annual_precip,altitude,height_mm,growth_rate,budburst_timing,budburst_duration,age_first_flowering,needle_retention
310,B,7558,GD,GD9,7,23/02/2024,1,58.81,25.8,7.3,10.3,8.85,70,10,1,6,4,4,0.438700901,,,,,57.03,-3.58,11.71,1080.43,443,3540,0.2,43,13,15,1.6667
310,B,7558,GD,GD9,7,23/02/2024,5,50.89,22.09,9.68,9.59,8.18,72,15,1,6,2,4,0.434073492,,,,,57.03,-3.58,11.71,1080.43,443,3540,0.2,43,13,15,1.6667
311,B,7559,MG,MG2,27,23/02/2024,5,35.85,22.52,11.68,7.62,7.55,64,6,1,6,4,1,0.628172943,,,,,56.59,-4.35,12.38,1637.01,300,3170,0.12,36,20.5,11,2
311,B,7559,MG,MG2,27,23/02/2024,2,45.54,22.94,10.78,7.6,7.3,73,9,1,6,4,1,0.503732982,,,,,56.59,-4.35,12.38,1637.01,300,3170,0.12,36,20.5,11,2
311,B,7559,MG,MG2,27,23/02/2024,3,45.69,22.84,10.86,8.51,7.96,71,12,1,6,4,1,0.499890567,,,,,56.59,-4.35,12.38,1637.01,300,3170,0.12,36,20.5,11,2
311,B,7559,MG,MG2,27,23/02/2024,4,44.2,21.89,11.22,7.6,7.32,66,7,1,6,4,1,0.495248869,,,,,56.59,-4.35,12.38,1637.01,300,3170,0.12,36,20.5,11,2
311,B,7559,MG,MG2,27,23/02/2024,1,52.68,24.62,12.27,8.68,8.36,75,6,1,6,4,1,0.467350038,,,,,56.59,-4.35,12.38,1637.01,300,3170,0.12,36,20.5,11,2
312,B,7560,AM,AM6,26,23/02/2024,1,50.63,28.08,10.97,8.25,8.07,84,9,1,7,6,1,0.55461189,,,,,57.87,-4.6,12.62,1493.67,166,3150,0.22,36,20,12,1.8333
312,B,7560,AM,AM6,26,23/02/2024,4,46.99,25.71,10.16,9.07,7.9,80,14,1,6,4,1,0.547137689,,,,,57.87,-4.6,12.62,1493.67,166,3150,0.22,36,20,12,1.8333
312,B,7560,AM,AM6,26,23/02/2024,2,46.26,24.98,10.72,8.35,7.56,79,14,1,7,6,1,0.539991353,,,,,57.87,-4.6,12.62,1493.67,166,3150,0.22,36,20,12,1.8333
312,B,7560,AM,AM6,26,23/02/2024,5,44.51,23.91,11.66,8.76,8.54,78,6,1,8,4,1,0.537182656,,,,,57.87,-4.6,12.62,1493.67,166,3150,0.22,36,20,12,1.8333
312,B,7560,AM,AM6,26,23/02/2024,3,46.57,24.11,11.24,8.62,8.28,74,10,1,7,6,1,0.517715267,,,,,57.87,-4.6,12.62,1493.67,166,3150,0.22,36,20,12,1.8333
313,B,7592,AC,AC7,0,23/02/2024,,,,,,,,,,,,,,,,,,57.04,-3.35,10.78,1020.96,476,2280,0.2,36,20,,1.6667
314,B,7591,AC,AC3,53,23/02/2024,4,45.33,23.37,8.89,8.49,8.6,70,7,1,6,4,2,0.515552614,,,,,57.04,-3.35,10.78,1020.96,476,3490,0.16,33,23.5,10,1.5
314,B,7591,AC,AC3,53,23/02/2024,3,51.26,24.28,7.23,9.5,9.3,70,7,1,6,4,2,0.473663675,,,,,57.04,-3.35,10.78,1020.96,476,3490,0.16,33,23.5,10,1.5
314,B,7591,AC,AC3,53,23/02/2024,5,46.37,21.68,8.36,8.81,8.18,61,7,1,6,4,2,0.46754367,,,,,57.04,-3.35,10.78,1020.96,476,3490,0.16,33,23.5,10,1.5
314,B,7591,AC,AC3,53,23/02/2024,1,53.18,24.57,8.41,9.02,8.92,69,7,1,6,4,2,0.462015795,,,,,57.04,-3.35,10.78,1020.96,476,3490,0.16,33,23.5,10,1.5
314,B,7591,AC,AC3,53,23/02/2024,2,52.8,23.33,8.46,8.61,8.15,74,8,1,7,4,2,0.441856061,,,,,57.04,-3.35,10.78,1020.96,476,3490,0.16,33,23.5,10,1.5
315,B,7590,BB,BB2,0,23/02/2024,,,,,,,,,,,,,,,,,,56.98,-3.3,9.84,1344.24,381,2480,0.23,46,21,15,1.5
316,B,7589,GC,GC9,14,23/02/2024,1,49.52,24.92,9.24,8.58,10.13,62,11,1,6,4,2,0.503231018,4,35,30,0.857142857,57.35,-4.95,12.05,2087.53,332,3520,0.15,43,13,15,1.8333
316,B,7589,GC,GC9,14,23/02/2024,4,45.21,22.13,10,7.25,8.15,65,14,1,7,4,2,0.489493475,4,22,20,0.909090909,57.35,-4.95,12.05,2087.53,332,3520,0.15,43,13,15,1.8333
316,B,7589,GC,GC9,14,23/02/2024,2,48.02,22.85,9.23,8.38,9.15,61,7,1,6,4,2,0.475843399,4,24,22,0.916666667,57.35,-4.95,12.05,2087.53,332,3520,0.15,43,13,15,1.8333
316,B,7589,GC,GC9,14,23/02/2024,3,46.99,22,8.71,9.4,8.38,62,10,1,7,4,2,0.46818472,3,18,14,0.777777778,57.35,-4.95,12.05,2087.53,332,3520,0.15,43,13,15,1.8333
316,B,7589,GC,GC9,14,23/02/2024,5,42.66,18.59,9.36,7.63,7.81,56,13,1,7,4,2,0.435771214,3,11,11,1,57.35,-4.95,12.05,2087.53,332,3520,0.15,43,13,15,1.8333
317,B,7588,LC,LC2,42,23/02/2024,2,52.68,28.77,8.59,9.72,9.77,77,8,1,7,6,2,0.546127563,,,,,57.56,-5.36,13.99,2888.16,112,4230,0.26,43,24,12,1.6667
317,B,7588,LC,LC2,42,23/02/2024,4,53.75,28.98,8.84,10.17,9.91,70,10,1,7,4,2,0.539162791,,,,,57.56,-5.36,13.99,2888.16,112,4230,0.26,43,24,12,1.6667
317,B,7588,LC,LC2,42,23/02/2024,1,60.31,31.79,10.39,10.98,10.6,83,8,1,6,2,2,0.527109932,,,,,57.56,-5.36,13.99,2888.16,112,4230,0.26,43,24,12,1.6667
317,B,7588,LC,LC2,42,23/02/2024,3,55.37,29.05,7.86,9.57,8.81,80,9,1,7,4,2,0.524652339,,,,,57.56,-5.36,13.99,2888.16,112,4230,0.26,43,24,12,1.6667
317,B,7588,LC,LC2,42,23/02/2024,5,50.61,25.38,8.82,9.25,10.5,58,9,1,7,6,2,0.501481921,,,,,57.56,-5.36,13.99,2888.16,112,4230,0.26,43,24,12,1.6667
318,B,7587,BB,BB4,40,23/02/2024,1,46.03,23.84,9.64,8.08,7.38,92,7,1,8,4,2,0.517923094,,,,,56.98,-3.3,9.84,1344.24,381,3750,0.21,40,16.5,10,1.6667
318,B,7587,BB,BB4,40,23/02/2024,5,36.86,18.41,9.55,6.46,6.03,78,10,1,7,2,2,0.499457406,,,,,56.98,-3.3,9.84,1344.24,381,3750,0.21,40,16.5,10,1.6667
318,B,7587,BB,BB4,40,23/02/2024,3,45.87,21.98,8.86,7.04,6.93,87,9,1,8,4,2,0.479180292,,,,,56.98,-3.3,9.84,1344.24,381,3750,0.21,40,16.5,10,1.6667
318,B,7587,BB,BB4,40,23/02/2024,2,45.4,21.53,10.22,7.21,7.05,84,8,1,8,4,2,0.474229075,,,,,56.98,-3.3,9.84,1344.24,381,3750,0.21,40,16.5,10,1.6667
318,B,7587,BB,BB4,40,23/02/2024,4,45.63,20.73,9.89,6.7,6.17,76,12,1,8,4,2,0.454306377,,,,,56.98,-3.3,9.84,1344.24,381,3750,0.21,40,16.5,10,1.6667
319,B,7586,RM,RM5,16,23/02/2024,1,49.25,22.93,8.61,7.17,5.92,70,9,1,6,4,1,0.465583756,,,,,57.15,-3.77,13.5,1059.97,307,4710,0.23,43,13,13,1.8333
319,B,7586,RM,RM5,16,23/02/2024,4,43.5,19.99,13.21,6.73,5.85,68,9,1,5,2,1,0.45954023,,,,,57.15,-3.77,13.5,1059.97,307,4710,0.23,43,13,13,1.8333
319,B,7586,RM,RM5,16,23/02/2024,2,45.42,20.59,12.47,7.11,6.23,70,8,1,6,4,1,0.453324527,,,,,57.15,-3.77,13.5,1059.97,307,4710,0.23,43,13,13,1.8333
319,B,7586,RM,RM5,16,23/02/2024,5,43.47,19.53,9.66,7.11,6.21,67,8,2,4,2,1,0.449275362,,,,,57.15,-3.77,13.5,1059.97,307,4710,0.23,43,13,13,1.8333
319,B,7586,RM,RM5,16,23/02/2024,3,44.84,19.91,12.57,7.58,6.6,67,8,1,6,4,1,0.444023194,,,,,57.15,-3.77,13.5,1059.97,307,4710,0.23,43,13,13,1.8333
320,B,7585,BE,BE7,59,23/02/2024,3,43.37,25.23,9.38,7.87,7.83,79,6,1,6,4,2,0.581738529,3,43,39,0.906976744,57.63,-5.4,14.47,2476.13,21,4400,0.18,40,15.5,12,2
320,B,7585,BE,BE7,59,23/02/2024,5,42.72,23.43,8.37,8.67,7.95,70,5,1,6,4,1,0.548455056,4,20,18,0.9,57.63,-5.4,14.47,2476.13,21,4400,0.18,40,15.5,12,2
320,B,7585,BE,BE7,59,23/02/2024,4,41.53,22.35,9.15,6.63,6.98,74,4,1,6,4,1,0.538165182,3,37,34,0.918918919,57.63,-5.4,14.47,2476.13,21,4400,0.18,40,15.5,12,2
320,B,7585,BE,BE7,59,23/02/2024,2,47.44,25.17,9.59,7.55,7.33,82,5,1,6,4,2,0.530564924,4,45,39,0.866666667,57.63,-5.4,14.47,2476.13,21,4400,0.18,40,15.5,12,2
320,B,7585,BE,BE7,59,23/02/2024,1,49.67,24.46,8.35,8.2,6.66,77,5,1,6,4,2,0.492450171,4,45,40,0.888888889,57.63,-5.4,14.47,2476.13,21,4400,0.18,40,15.5,12,2
321,B,7617,AM,AM3,0,23/02/2024,,,,,,,,,,,,,,,,,,57.87,-4.6,12.62,1493.67,166,3420,0.24,43,24.5,,2.3333
322,B,7618,GT,GT6,46,23/02/2024,5,36.37,18.47,8.85,5.73,6.26,64,11,1,6,4,2,0.507836129,3,28,23,0.821428571,57.02,-2.86,13.95,801.45,177,4150,0.24,40,16.5,10,1.6667
322,B,7618,GT,GT6,46,23/02/2024,4,38.5,18.85,9.48,5.25,5.93,67,15,1,5,2,2,0.48961039,2,23,21,0.913043478,57.02,-2.86,13.95,801.45,177,4150,0.24,40,16.5,10,1.6667
322,B,7618,GT,GT6,46,23/02/2024,2,51.97,25.12,10.63,6.2,7.03,87,8,1,6,4,3,0.483355782,3,38,35,0.921052632,57.02,-2.86,13.95,801.45,177,4150,0.24,40,16.5,10,1.6667
322,B,7618,GT,GT6,46,23/02/2024,3,45.03,21.49,10.97,5.94,6.59,80,5,1,6,2,2,0.477237397,4,39,35,0.897435897,57.02,-2.86,13.95,801.45,177,4150,0.24,40,16.5,10,1.6667
322,B,7618,GT,GT6,46,23/02/2024,1,53.25,25.2,10.52,7.95,7.17,93,6,1,6,4,3,0.473239437,3,44,41,0.931818182,57.02,-2.86,13.95,801.45,177,4150,0.24,40,16.5,10,1.6667
323,B,7619,CR,CR3,0,23/02/2024,,,,,,,,,,,,,,,,,,56.58,-4.68,12.96,2582.02,265,3600,0.26,36,20.5,,2
324,B,7620,RM,RM4,4,23/02/2024,5,42.28,21.43,10.98,7.24,6.9,76,6,1,6,4,2,0.506859035,,,,,57.15,-3.77,13.5,1059.97,307,3600,0.14,43,13,15,1.8333
324,B,7620,RM,RM4,4,23/02/2024,3,48.06,24.23,10.91,7.96,6.61,70,16,1,6,4,2,0.504161465,,,,,57.15,-3.77,13.5,1059.97,307,3600,0.14,43,13,15,1.8333
324,B,7620,RM,RM4,4,23/02/2024,2,49.59,24.04,10.57,7.23,7.06,85,8,1,6,4,2,0.484775156,,,,,57.15,-3.77,13.5,1059.97,307,3600,0.14,43,13,15,1.8333
324,B,7620,RM,RM4,4,23/02/2024,4,47.77,22.7,8.65,7.92,7.83,73,9,1,7,4,2,0.475193636,,,,,57.15,-3.77,13.5,1059.97,307,3600,0.14,43,13,15,1.8333
324,B,7620,RM,RM4,4,23/02/2024,1,55.07,25.19,12.2,7.79,8.74,89,10,1,8,4,2,0.457417832,,,,,57.15,-3.77,13.5,1059.97,307,3600,0.14,43,13,15,1.8333
325,B,7621,AB,AB5,6,23/02/2024,4,43.09,22.3,8.73,7.67,7.38,72,10,1,7,4,3,0.517521467,2,,,,57.21,-3.61,13.08,1060.69,362,3010,0.17,43,13,12,1.6667
325,B,7621,AB,AB5,6,23/02/2024,2,49.43,24.17,8.38,8.09,7.69,80,9,1,7,6,3,0.488974307,2,14,14,1,57.21,-3.61,13.08,1060.69,362,3010,0.17,43,13,12,1.6667
325,B,7621,AB,AB5,6,23/02/2024,1,49.51,24.15,10.9,7.97,7.38,82,12,1,7,6,3,0.487780246,2,22,22,1,57.21,-3.61,13.08,1060.69,362,3010,0.17,43,13,12,1.6667
325,B,7621,AB,AB5,6,23/02/2024,5,39.9,19.37,8.36,6.82,6.97,59,16,1,7,6,3,0.485463659,2,11,10,0.909090909,57.21,-3.61,13.08,1060.69,362,3010,0.17,43,13,12,1.6667
325,B,7621,AB,AB5,6,23/02/2024,3,48.03,23.06,8.14,7.48,7.68,82,11,1,7,6,3,0.480116594,2,17,11,0.647058824,57.21,-3.61,13.08,1060.69,362,3010,0.17,43,13,12,1.6667
326,B,7622,MG,MG9,63,23/02/2024,4,38.51,22.09,7.5,7.03,7.57,68,7,1,6,4,1,0.573617242,,,,,56.59,-4.35,12.38,1637.01,300,3290,0.18,43,13,8,2
326,B,7622,MG,MG9,63,23/02/2024,3,40.21,22.9,7.41,7.41,8.05,73,7,1,6,4,1,0.569510072,,,,,56.59,-4.35,12.38,1637.01,300,3290,0.18,43,13,8,2
326,B,7622,MG,MG9,63,23/02/2024,5,37.59,21.4,7.97,6.29,6.93,73,7,1,7,4,1,0.569300346,,,,,56.59,-4.35,12.38,1637.01,300,3290,0.18,43,13,8,2
326,B,7622,MG,MG9,63,23/02/2024,1,45.7,25.59,8.38,8.31,8.71,77,11,1,6,4,1,0.559956236,,,,,56.59,-4.35,12.38,1637.01,300,3290,0.18,43,13,8,2
326,B,7622,MG,MG9,63,23/02/2024,2,41.37,22.84,7.33,7.01,6.84,78,8,1,7,4,1,0.552090887,,,,,56.59,-4.35,12.38,1637.01,300,3290,0.18,43,13,8,2
327,B,7623,RM,RM3,23,23/02/2024,4,37.08,18.93,9.86,7.53,6.97,52,7,1,7,2,2,0.510517799,,,,,57.15,-3.77,13.5,1059.97,307,4510,0.19,49,18,15,1.8333
327,B,7623,RM,RM3,23,23/02/2024,3,40.71,20.53,10.67,7.68,7.63,63,14,1,7,4,2,0.504298698,,,,,57.15,-3.77,13.5,1059.97,307,4510,0.19,49,18,15,1.8333
327,B,7623,RM,RM3,23,23/02/2024,1,44.22,21.34,11.15,7.14,7.25,71,7,1,6,4,2,0.482587065,,,,,57.15,-3.77,13.5,1059.97,307,4510,0.19,49,18,15,1.8333
327,B,7623,RM,RM3,23,23/02/2024,2,44.66,20.42,8.11,6.83,6.4,71,11,1,6,4,2,0.457232423,,,,,57.15,-3.77,13.5,1059.97,307,4510,0.19,49,18,15,1.8333
327,B,7623,RM,RM3,23,23/02/2024,5,36.95,16.69,9.78,6.59,6.57,63,7,1,6,4,2,0.451691475,,,,,57.15,-3.77,13.5,1059.97,307,4510,0.19,49,18,15,1.8333
328,B,7624,MG,MG6,21,23/02/2024,3,41.17,22.11,8.17,8.34,8.22,64,8,1,6,4,2,0.537041535,,,,,56.59,-4.35,12.38,1637.01,300,3460,0.2,43,24,10,1.8333
328,B,7624,MG,MG6,21,23/02/2024,4,41.7,21.12,8.78,8.02,8.4,69,7,1,7,4,2,0.50647482,,,,,56.59,-4.35,12.38,1637.01,300,3460,0.2,43,24,10,1.8333
328,B,7624,MG,MG6,21,23/02/2024,5,40.93,20.73,8.65,7.77,8.09,57,7,1,7,4,2,0.506474469,,,,,56.59,-4.35,12.38,1637.01,300,3460,0.2,43,24,10,1.8333
328,B,7624,MG,MG6,21,23/02/2024,1,46.47,22.44,8.92,7.72,8.25,73,9,1,7,4,2,0.482892189,,,,,56.59,-4.35,12.38,1637.01,300,3460,0.2,43,24,10,1.8333
328,B,7624,MG,MG6,21,23/02/2024,2,45.25,21.84,9.85,7.97,8.68,69,15,1,7,4,2,0.482651934,,,,,56.59,-4.35,12.38,1637.01,300,3460,0.2,43,24,10,1.8333
329,B,7656,AM,AM5,105,23/02/2024,2,44.22,24.86,4.24,4.77,5.49,85,7,1,6,2,4,0.562189055,,,,,57.87,-4.6,12.62,1493.67,166,3580,0.11,43,13,10,1.6667
329,B,7656,AM,AM5,105,23/02/2024,3,41.86,23.52,4.18,4.78,5.2,86,5,1,7,4,4,0.56187291,,,,,57.87,-4.6,12.62,1493.67,166,3580,0.11,43,13,10,1.6667
329,B,7656,AM,AM5,105,23/02/2024,4,41.79,23.16,4.36,5.41,6.06,84,6,1,7,4,4,0.554199569,,,,,57.87,-4.6,12.62,1493.67,166,3580,0.11,43,13,10,1.6667
329,B,7656,AM,AM5,105,23/02/2024,5,38.1,20.39,4.27,5.87,4.96,83,6,1,6,2,4,0.535170604,,,,,57.87,-4.6,12.62,1493.67,166,3580,0.11,43,13,10,1.6667
329,B,7656,AM,AM5,105,23/02/2024,1,45.76,24.07,3.61,5.23,6.01,91,7,1,6,4,4,0.526005245,,,,,57.87,-4.6,12.62,1493.67,166,3580,0.11,43,13,10,1.6667
330,B,7655,CG,CG7,75,23/02/2024,4,42.62,22.42,12.66,7.45,6.93,84,7,1,8,4,2,0.526044111,,,,,56.79,-5.33,12.05,2772.39,88,4630,0.22,43,13,11,1.8333
330,B,7655,CG,CG7,75,23/02/2024,5,40.16,20.19,10.53,6.42,6.52,70,7,1,7,4,2,0.502739044,,,,,56.79,-5.33,12.05,2772.39,88,4630,0.22,43,13,11,1.8333
330,B,7655,CG,CG7,75,23/02/2024,3,52.74,25.73,11.17,7.27,7.76,85,7,1,8,4,2,0.487864998,,,,,56.79,-5.33,12.05,2772.39,88,4630,0.22,43,13,11,1.8333
330,B,7655,CG,CG7,75,23/02/2024,1,54.94,26.73,8.33,7.55,7.5,90,8,1,7,4,2,0.486530761,,,,,56.79,-5.33,12.05,2772.39,88,4630,0.22,43,13,11,1.8333
330,B,7655,CG,CG7,75,23/02/2024,2,53.26,25.52,8.44,7.88,7.32,82,6,1,8,4,2,0.479158843,,,,,56.79,-5.33,12.05,2772.39,88,4630,0.22,43,13,11,1.8333
331,B,7654,BE,BE1,23,23/02/2024,5,38.98,19.95,8.6,7.1,7.28,61,15,1,7,4,3,0.511800924,2,5,5,1,57.63,-5.4,14.47,2476.13,21,4550,0.16,39,17.5,13,2.1667
331,B,7654,BE,BE1,23,23/02/2024,4,39.68,18.79,7.86,7.74,8.25,65,9,1,6,4,3,0.473538306,4,23,22,0.956521739,57.63,-5.4,14.47,2476.13,21,4550,0.16,39,17.5,13,2.1667
331,B,7654,BE,BE1,23,23/02/2024,3,43.91,20.72,8.32,8.48,6.93,63,6,1,5,2,4,0.471874288,3,22,18,0.818181818,57.63,-5.4,14.47,2476.13,21,4550,0.16,39,17.5,13,2.1667
331,B,7654,BE,BE1,23,23/02/2024,2,44.91,20.59,7.66,7.28,7.02,60,5,1,5,2,4,0.458472501,3,26,23,0.884615385,57.63,-5.4,14.47,2476.13,21,4550,0.16,39,17.5,13,2.1667
331,B,7654,BE,BE1,23,23/02/2024,1,46.5,19.48,7.45,8.28,7.83,60,4,1,7,4,4,0.418924731,3,24,23,0.958333333,57.63,-5.4,14.47,2476.13,21,4550,0.16,39,17.5,13,2.1667
332,B,7653,LC,LC3,72,23/02/2024,5,40.97,27.26,12.02,8.26,8.63,78,7,1,6,4,2,0.665364901,,,,,57.56,-5.36,13.99,2888.16,112,4300,0.21,43,13,8,2.3333
332,B,7653,LC,LC3,72,23/02/2024,4,48.11,26.13,12.09,9.62,8.28,85,13,1,7,4,2,0.543130326,,,,,57.56,-5.36,13.99,2888.16,112,4300,0.21,43,13,8,2.3333
332,B,7653,LC,LC3,72,23/02/2024,1,56.07,27.7,12.54,8.5,8.31,83,11,1,7,4,2,0.494025325,,,,,57.56,-5.36,13.99,2888.16,112,4300,0.21,43,13,8,2.3333
332,B,7653,LC,LC3,72,23/02/2024,2,55.3,24.87,10.15,8.86,8.63,80,9,1,6,2,2,0.449728752,,,,,57.56,-5.36,13.99,2888.16,112,4300,0.21,43,13,8,2.3333
332,B,7653,LC,LC3,72,23/02/2024,3,51.59,22.84,11.76,8.23,7.62,82,7,1,7,4,2,0.442721458,,,,,57.56,-5.36,13.99,2888.16,112,4300,0.21,43,13,8,2.3333
333,B,7652,CR,CR7,66,23/02/2024,5,52.12,27.62,12.27,9.48,9.77,67,9,2,6,6,3,0.529930929,4,30,21,0.7,56.58,-4.68,12.96,2582.02,265,4510,0.21,43,13,13,1.8333
333,B,7652,CR,CR7,66,23/02/2024,2,61.74,30.28,16.27,10.43,10.74,79,10,1,6,2,3,0.490443797,3,45,30,0.666666667,56.58,-4.68,12.96,2582.02,265,4510,0.21,43,13,13,1.8333
333,B,7652,CR,CR7,66,23/02/2024,1,64.51,31.34,14.29,11.61,10.79,69,10,1,6,4,3,0.485816153,3,53,31,0.58490566,56.58,-4.68,12.96,2582.02,265,4510,0.21,43,13,13,1.8333
333,B,7652,CR,CR7,66,23/02/2024,3,60.42,29.07,11.72,10.31,9.05,76,10,2,5,4,3,0.481132075,4,43,28,0.651162791,56.58,-4.68,12.96,2582.02,265,4510,0.21,43,13,13,1.8333
333,B,7652,CR,CR7,66,23/02/2024,4,58.43,27.66,12.38,9.34,9.42,73,11,1,6,2,3,0.473386959,3,38,33,0.868421053,56.58,-4.68,12.96,2582.02,265,4510,0.21,43,13,13,1.8333
334,B,7651,CG,CG3,6,23/02/2024,1,52.28,25.3,10.08,8.46,8.12,83,8,1,7,4,1,0.48393267,,,,,56.79,-5.33,12.05,2772.39,88,3570,0.28,43,13,15,1.8333
334,B,7651,CG,CG3,6,23/02/2024,5,45.42,21.93,9.78,6.71,6.93,77,7,1,7,4,1,0.482826948,,,,,56.79,-5.33,12.05,2772.39,88,3570,0.28,43,13,15,1.8333
334,B,7651,CG,CG3,6,23/02/2024,4,46.86,22.53,8.33,8.13,7.96,73,6,1,7,4,1,0.480793854,,,,,56.79,-5.33,12.05,2772.39,88,3570,0.28,43,13,15,1.8333
334,B,7651,CG,CG3,6,23/02/2024,3,47.27,22.37,8.77,8.02,7.41,75,6,1,7,4,1,0.473238841,,,,,56.79,-5.33,12.05,2772.39,88,3570,0.28,43,13,15,1.8333
334,B,7651,CG,CG3,6,23/02/2024,2,47.61,21.58,9.26,7.17,7.42,84,8,1,7,4,1,0.453266121,,,,,56.79,-5.33,12.05,2772.39,88,3570,0.28,43,13,15,1.8333
335,B,7650,GE,GE4,58,23/02/2024,4,42.83,30.15,8.38,8.89,8.94,83,4,1,7,4,1,0.703945832,,,,,57.96,-4.76,13.47,1474.73,62,4370,0.18,36,20,12,1.6667
335,B,7650,GE,GE4,58,23/02/2024,3,47.16,27.54,11.46,7.91,8.61,92,6,1,7,4,1,0.583969466,,,,,57.96,-4.76,13.47,1474.73,62,4370,0.18,36,20,12,1.6667
335,B,7650,GE,GE4,58,23/02/2024,5,40.43,22.35,9.42,7,7.08,83,7,1,7,4,1,0.552807321,,,,,57.96,-4.76,13.47,1474.73,62,4370,0.18,36,20,12,1.6667
335,B,7650,GE,GE4,58,23/02/2024,1,51.6,27.91,8.1,8.07,8.95,89,8,1,7,4,1,0.540891473,,,,,57.96,-4.76,13.47,1474.73,62,4370,0.18,36,20,12,1.6667
335,B,7650,GE,GE4,58,23/02/2024,2,48.58,25.25,8.56,9.29,8.63,82,6,1,7,4,1,0.519761219,,,,,57.96,-4.76,13.47,1474.73,62,4370,0.18,36,20,12,1.6667
336,B,7649,GA,GA9,0,23/02/2024,,,,,,,,,,,,,,,,,,57.26,-4.92,11.95,1764.14,291,3250,0.25,43,13,15,1.6667
337,C,7017,AM,AM1,32,26/02/2024,5,31,16.32,12.8,6.44,7.32,60,6,1,6,4,1,0.526451613,,,,,57.87,-4.6,12.62,1493.67,166,3920,0.21,43,13,11,1.8333
337,C,7017,AM,AM1,32,26/02/2024,4,38.99,20.13,10.25,7.22,7.96,67,15,1,6,2,1,0.516286227,,,,,57.87,-4.6,12.62,1493.67,166,3920,0.21,43,13,11,1.8333
337,C,7017,AM,AM1,32,26/02/2024,1,45.83,22.61,11.7,8.2,8.79,73,9,1,6,4,1,0.493344971,,,,,57.87,-4.6,12.62,1493.67,166,3920,0.21,43,13,11,1.8333
337,C,7017,AM,AM1,32,26/02/2024,2,40.61,19.93,11.37,7.37,8.02,60,5,1,7,6,1,0.490765821,,,,,57.87,-4.6,12.62,1493.67,166,3920,0.21,43,13,11,1.8333
337,C,7017,AM,AM1,32,26/02/2024,3,40.99,19.38,10.19,8.23,8.07,68,6,1,6,2,1,0.472798243,,,,,57.87,-4.6,12.62,1493.67,166,3920,0.21,43,13,11,1.8333
338,C,7018,LC,LC4,162,26/02/2024,3,48.1,25.35,11.21,8.38,8.12,90,13,1,7,2,1,0.527027027,,,,,57.56,-5.36,13.99,2888.16,112,4940,0.16,43,15,10,2
338,C,7018,LC,LC4,162,26/02/2024,2,49.63,26.15,11.84,8.4,7.32,88,14,1,8,4,1,0.526899053,,,,,57.56,-5.36,13.99,2888.16,112,4940,0.16,43,15,10,2
338,C,7018,LC,LC4,162,26/02/2024,5,45.39,23.13,11.66,8.02,7.01,86,9,1,8,4,1,0.509583609,,,,,57.56,-5.36,13.99,2888.16,112,4940,0.16,43,15,10,2
338,C,7018,LC,LC4,162,26/02/2024,4,44.51,22.33,10.09,7.93,7.97,81,7,2,6,6,1,0.501685015,,,,,57.56,-5.36,13.99,2888.16,112,4940,0.16,43,15,10,2
338,C,7018,LC,LC4,162,26/02/2024,1,54.4,27.28,11.15,9.77,9.16,95,9,2,6,6,1,0.501470588,,,,,57.56,-5.36,13.99,2888.16,112,4940,0.16,43,15,10,2
339,C,7019,BE,BE7,139,26/02/2024,1,53.13,29.53,12.34,8.92,9.26,80,10,1,7,4,4,0.555806512,4,27,25,0.925925926,57.63,-5.4,14.47,2476.13,21,4490,0.15,40,16.5,10,2.1667
339,C,7019,BE,BE7,139,26/02/2024,2,52.32,27.31,12.15,8.41,7.94,80,11,1,7,4,4,0.521980122,3,35,34,0.971428571,57.63,-5.4,14.47,2476.13,21,4490,0.15,40,16.5,10,2.1667
339,C,7019,BE,BE7,139,26/02/2024,5,49.64,25.26,13.63,8.79,8.45,80,11,1,7,4,4,0.50886382,3,27,25,0.925925926,57.63,-5.4,14.47,2476.13,21,4490,0.15,40,16.5,10,2.1667
339,C,7019,BE,BE7,139,26/02/2024,4,51.67,26.03,11.71,8.45,7.9,79,13,1,7,4,4,0.50377395,3,29,29,1,57.63,-5.4,14.47,2476.13,21,4490,0.15,40,16.5,10,2.1667
339,C,7019,BE,BE7,139,26/02/2024,3,51.38,25.25,10.4,7.55,8.1,72,9,1,7,4,4,0.491436357,3,27,26,0.962962963,57.63,-5.4,14.47,2476.13,21,4490,0.15,40,16.5,10,2.1667
340,C,7020,RD,RD10,36,26/02/2024,3,46.25,24.3,10.42,8.08,7.95,82,7,1,8,6,2,0.525405405,,,,,57.89,-4.98,11.96,1850.49,147,3580,0.18,43,13,10,2.3333
340,C,7020,RD,RD10,36,26/02/2024,2,50.74,26.11,9.82,8.88,9.2,82,7,1,8,6,2,0.514584155,,,,,57.89,-4.98,11.96,1850.49,147,3580,0.18,43,13,10,2.3333
340,C,7020,RD,RD10,36,26/02/2024,1,51.85,25.71,9.65,8.42,9.21,85,10,1,8,6,2,0.495853423,,,,,57.89,-4.98,11.96,1850.49,147,3580,0.18,43,13,10,2.3333
